"SampleID = 38525"
"Batch Name: Batch,8/17/2010,13:38     Batch Description: <None>"
"EventNo","BeadID","IsDDGated","DD","CL1","CL2","RP1"
"1","54","True","11095","705","1718","4174"
"2","18","True","10623","120","195","87"
"3","36","True","9379","648","589","22"
"4","37","True","14616","1375","612","1303"
"5","36","True","13307","741","663","62"
"6","44","True","11295","443","1085","1539"
"7","33","True","9793","120","604","3062"
"8","45","True","9117","621","909","38"
"9","21","True","9125","666","205","33"
"10","33","True","10813","122","584","2103"
"11","43","True","12996","226","1034","321"
"12","0","False","24175","31","0","14"
"13","25","True","10468","123","366","15"
"14","0","False","15127","839","1229","318"
"15","25","True","9796","134","370","16"
"16","18","True","12164","134","223","238"
"17","46","True","10190","1182","980","5298"
"18","19","True","14910","234","223","42"
"19","0","False","15053","136","386","32"
"20","0","True","9504","96","469","1787"
"21","99","True","11412","13181","16218","1972"
"22","43","True","9617","212","966","1028"
"23","34","True","9230","212","615","13"
"24","35","True","11229","421","652","26"
"25","47","True","10814","2630","1203","81"
"26","28","True","11298","728","398","35"
"27","36","True","10196","706","654","12"
"28","18","True","13183","133","212","22"
"29","28","True","10190","659","370","51"
"30","41","True","11043","72","1124","7"
"31","0","False","15172","232","651","14"
"32","0","False","16552","261","1184","787"
"33","0","False","15560","2256","1631","144"
"34","28","True","10239","660","363","9"
"35","34","True","9983","209","596","74"
"36","0","False","28183","205","5","10"
"37","99","True","9627","12716","15813","2150"
"38","19","True","11687","202","207","31"
"39","18","True","10551","124","195","23"
"40","97","True","12691","4267","17197","718"
"41","37","True","13720","1179","520","1763"
"42","33","True","11695","118","593","2118"
"43","46","True","11861","1326","1086","6492"
"44","52","True","14799","221","1619","1543"
"45","0","False","26454","1339","1376","2124"
"46","0","False","16105","835","1969","3409"
"47","44","True","12301","451","1109","1340"
"48","0","False","15649","144","1950","10343"
"49","46","True","12913","1460","1191","11760"
"50","56","True","14720","2741","1980","144"
"51","27","True","10260","387","343","1073"
"52","0","False","17245","649","203","27"
"53","0","False","16306","410","223","56"
"54","100","True","12634","21772","16281","30"
"55","37","True","11769","1258","567","1764"
"56","37","True","9317","1146","521","3780"
"57","0","False","16655","13","0","1"
"58","36","True","11158","708","669","130"
"59","46","True","11366","1293","1044","4921"
"60","28","True","10421","730","402","52"
"61","37","True","12360","1257","554","1630"
"62","0","False","16641","148","233","74"
"63","41","True","10391","69","1062","40"
"64","0","False","17767","454","706","38"
"65","22","True","10202","1218","194","207"
"66","47","True","14103","2320","1029","125"
"67","0","False","25673","13825","13115","15142"
"68","34","True","10773","213","606","14"
"69","45","True","14780","721","1047","100"
"70","19","True","9503","194","189","20"
"71","46","True","10893","1210","981","4368"
"72","0","True","14148","11","0","31915"
"73","22","True","13824","1290","200","175"
"74","0","False","15849","252","1134","1013"
"75","47","True","13809","2714","1210","20"
"76","44","True","9893","388","979","1399"
"77","51","True","9121","115","1600","11181"
"78","22","True","10523","1193","185","1157"
"79","0","False","27128","1404","1163","294"
"80","42","True","9762","130","1016","244"
"81","47","True","9640","2363","1060","68"
"82","33","True","12449","112","569","2390"
"83","0","False","15104","137","1108","342"
"84","29","True","9744","1220","339","46"
"85","21","True","10182","689","209","11"
"86","97","True","10613","4143","17016","940"
"87","0","False","15600","228","215","26"
"88","28","True","10067","654","366","34"
"89","0","False","15426","275","1954","1417"
"90","44","True","12055","406","1015","264"
"91","0","False","26368","39","2","17"
"92","26","True","9956","210","339","74"
"93","35","True","12921","413","630","63"
"94","19","True","9106","204","202","185"
"95","19","True","9895","247","229","49"
"96","27","True","13356","411","354","589"
"97","0","False","15262","691","211","42"
"98","100","True","13898","24743","18922","23"
"99","28","True","10063","653","364","37"
"100","27","True","9884","402","347","742"
"101","0","False","21032","1057","754","70"
"102","22","True","10893","1213","188","1346"
"103","0","False","7095","2","0","19594"
"104","27","True","10866","401","343","347"
"105","36","True","10695","691","629","42"
"106","0","False","16167","2738","1198","53"
"107","54","True","10563","712","1716","3535"
"108","54","True","13169","733","1754","6467"
"109","37","True","11258","1363","617","1323"
"110","29","True","11259","1314","356","324"
"111","22","True","13464","1486","229","1823"
"112","41","True","13862","79","1170","6"
"113","41","True","13250","75","1152","116"
"114","43","True","9829","230","1052","997"
"115","0","False","23544","1147","1053","502"
"116","33","True","9664","124","609","839"
"117","18","True","9873","121","197","74"
"118","45","True","10404","749","1103","98"
"119","35","True","12833","422","632","30"
"120","34","True","11988","235","650","22"
"121","33","True","13313","137","632","2211"
"122","44","True","10130","389","972","1506"
"123","0","False","15685","134","387","28"
"124","41","True","14705","67","1095","56"
"125","0","False","15865","1433","217","584"
"126","0","False","18135","739","408","81"
"127","35","True","8969","373","569","32"
"128","41","True","12420","71","1092","8"
"129","35","True","10448","386","592","178"
"130","54","True","12398","777","1883","5965"
"131","41","True","12779","67","1089","26"
"132","52","True","14731","253","1855","3051"
"133","18","True","11547","118","185","24"
"134","0","False","7217","8","0","5"
"135","0","False","15759","228","220","27"
"136","0","False","15891","153","239","127"
"137","19","True","14107","238","230","51"
"138","41","True","10225","65","1042","55"
"139","47","True","10059","2501","1091","14"
"140","26","True","13502","261","402","51"
"141","27","True","13580","420","357","395"
"142","28","True","12407","679","374","12"
"143","33","True","13264","122","602","1644"
"144","28","True","9919","715","390","58"
"145","19","True","10356","217","215","86"
"146","0","False","17073","1343","1086","5145"
"147","0","False","27897","25144","28614","4350"
"148","34","True","12587","215","616","28"
"149","20","True","10668","426","232","31"
"150","52","True","9940","205","1540","1353"
"151","33","True","9512","124","601","2673"
"152","0","False","15637","326","281","682"
"153","47","True","11058","2328","1076","138"
"154","47","True","10436","2399","1043","28"
"155","29","True","14489","1292","354","1222"
"156","52","True","10701","250","1794","3524"
"157","44","True","13045","473","1178","1104"
"158","0","False","15094","161","430","19"
"159","0","False","15870","1314","361","71"
"160","56","True","9921","2332","1670","70"
"161","42","True","10044","130","1046","391"
"162","34","True","10453","231","630","40"
"163","22","True","13594","1292","200","2064"
"164","25","True","14672","140","407","33"
"165","43","True","13150","250","1151","1064"
"166","0","False","16018","1394","216","2187"
"167","25","True","10730","128","371","20"
"168","0","False","15683","136","380","16"
"169","36","True","13593","736","664","35"
"170","26","True","10918","206","324","16"
"171","18","True","11102","139","215","26"
"172","52","True","10283","226","1657","3797"
"173","0","False","16003","1384","608","1882"
"174","37","True","10151","1263","565","5489"
"175","0","False","16074","732","228","61"
"176","0","False","30412","29","19","2029"
"177","0","True","9294","5","0","5"
"178","18","True","12474","125","197","138"
"179","35","True","9953","401","608","67"
"180","44","True","13673","423","1031","1158"
"181","19","True","12137","215","212","48"
"182","42","True","10260","130","1038","254"
"183","33","True","10764","121","610","2201"
"184","20","True","11577","381","209","26"
"185","27","True","10934","392","339","281"
"186","36","True","9523","685","621","64"
"187","0","False","25394","17650","20170","10870"
"188","0","False","15026","11","2","3"
"189","37","True","11527","1276","570","2086"
"190","46","True","13050","1403","1129","7962"
"191","21","True","11264","755","223","25"
"192","44","True","10132","395","1004","990"
"193","41","True","10743","70","1064","65"
"194","0","False","16327","800","1180","95"
"195","52","True","10863","246","1756","2598"
"196","19","True","14878","226","220","24"
"197","19","True","14714","231","216","7"
"198","0","False","26177","1548","1299","2884"
"199","51","True","10122","125","1789","11783"
"200","26","True","14521","237","366","23"
"201","25","True","11287","134","375","32"
"202","20","True","9410","373","205","51"
"203","21","True","11193","644","203","13"
"204","21","True","10671","689","213","53"
"205","25","True","9742","123","357","17"
"206","0","False","17190","817","1198","80"
"207","37","True","11061","1300","585","2008"
"208","100","True","13350","23482","17889","8"
"209","22","True","9543","1338","203","1983"
"210","98","True","9479","7307","17396","359"
"211","47","True","9952","2377","1126","64"
"212","47","True","10363","2294","1066","120"
"213","0","False","15630","435","665","29"
"214","51","True","9362","125","1688","11156"
"215","29","True","10788","1329","364","56"
"216","22","True","11918","1293","198","1892"
"217","43","True","12383","246","1102","1112"
"218","44","True","9804","351","892","1462"
"219","33","True","12850","141","684","1912"
"220","29","True","10946","1268","343","1064"
"221","0","False","16357","1296","587","1229"
"222","0","False","15530","2395","1136","38"
"223","0","True","13397","289","420","26"
"224","46","True","10831","1293","1050","5144"
"225","36","True","10665","682","614","26"
"226","34","True","9743","234","639","6"
"227","28","True","10445","662","363","21"
"228","21","True","11297","686","210","59"
"229","21","True","10209","642","199","51"
"230","0","False","18678","1411","1137","4341"
"231","45","True","12796","725","1064","75"
"232","45","True","9996","722","1058","219"
"233","54","True","10426","689","1685","4128"
"234","20","True","9153","376","204","8"
"235","0","False","26336","4913","14499","1690"
"236","0","False","17662","135","408","8"
"237","22","True","12570","1367","208","233"
"238","0","False","17584","401","220","30"
"239","46","True","10006","1316","1067","1586"
"240","37","True","11496","1362","612","1825"
"241","0","False","16305","423","232","40"
"242","22","True","10008","1269","197","1896"
"243","29","True","13820","1299","360","80"
"244","21","True","10469","680","210","52"
"245","52","True","11156","224","1617","2615"
"246","45","True","10849","722","1054","126"
"247","37","True","11806","1294","588","1622"
"248","0","False","16913","1318","589","1043"
"249","43","True","14017","259","1144","952"
"250","19","True","9522","204","203","121"
"251","25","True","11599","144","404","17"
"252","46","True","11128","1243","1007","5980"
"253","97","True","14111","4247","18321","688"
"254","20","True","10720","368","204","4"
"255","52","True","10663","247","1741","4235"
"256","35","True","11135","412","641","8"
"257","45","True","12208","718","1049","21"
"258","25","True","10458","124","374","8"
"259","0","False","18210","153","435","2"
"260","21","True","8778","567","178","51"
"261","18","True","9798","120","192","304"
"262","44","True","14042","446","1115","1139"
"263","28","True","10068","654","363","38"
"264","33","True","10876","125","620","1861"
"265","0","False","15944","2598","1873","159"
"266","37","True","10427","1265","561","403"
"267","0","False","16335","129","633","1723"
"268","33","True","12209","122","612","2029"
"269","0","False","16915","1448","659","740"
"270","43","True","12094","249","1091","589"
"271","0","False","24348","15763","22045","5029"
"272","18","True","14877","117","190","30"
"273","0","False","25521","16861","21928","1643"
"274","35","True","11649","391","592","46"
"275","0","False","17568","774","233","47"
"276","21","True","12112","667","203","4"
"277","22","True","13891","1221","191","1204"
"278","0","False","28128","17460","27115","3699"
"279","36","True","11516","745","684","55"
"280","44","True","13702","399","966","1180"
"281","21","True","14191","732","229","28"
"282","42","True","9711","122","982","216"
"283","44","True","13919","411","1031","1088"
"284","26","True","12031","231","359","26"
"285","0","False","26211","22857","18699","3075"
"286","0","True","9800","100","163","64"
"287","46","True","13052","1291","1043","3052"
"288","0","False","27132","22","2","32744"
"289","18","True","9872","122","190","48"
"290","21","True","9442","662","198","36"
"291","37","True","11118","1291","579","1014"
"292","18","True","13877","139","219","25"
"293","18","True","13470","132","211","47"
"294","44","True","10012","403","1006","1517"
"295","54","True","11053","679","1676","3465"
"296","97","True","11147","3875","16110","797"
"297","28","True","12142","730","394","25"
"298","36","True","9704","678","609","16"
"299","37","True","10571","1296","586","1558"
"300","54","True","10231","686","1670","4439"
"301","56","True","14473","2496","1801","91"
"302","45","True","11649","782","1144","167"
"303","0","True","12824","6","0","1154"
"304","51","True","10260","128","1834","10012"
"305","46","True","11273","1389","1138","4173"
